Race_White,Age,Gender_Male,Undergraduate,Full-Time,Program_Label,GPA,Engagements,Internships,Industry_Label,From_Utah,Program_Score,Industry_Score,Job_Placement
1,30,1,0,1,Finance,3.53,10,1,Financial Activities,1,0.7,0.5,1
1,29,0,1,0,Marketing,3.73,0,0,Transportation & Warehousing,0,0.6,0.8,0
1,31,1,1,1,Data Analytics,3.27,3,2,Educational Services,0,1.0,0.4,1
1,24,0,0,1,Business,3.3,5,1,Educational Services,0,0.5,0.4,1
1,25,0,1,1,Information Systems,3.43,1,2,Leisure & Hospitality,0,0.9,-0.8,1
1,19,1,1,1,Data Analytics,3.18,1,0,Healthcare & Social Assistance,1,1.0,1.0,0
1,28,1,1,1,International Business,3.43,3,0,Financial Activities,0,0.3,0.5,1
1,20,0,1,1,International Business,3.19,10,2,Government,1,0.3,-0.7,1
1,25,0,1,1,Information Systems,3.63,4,2,Government,0,0.9,-0.7,1
1,21,0,1,1,Marketing,3.22,6,2,Financial Activities,0,0.6,0.5,1
1,22,1,1,1,Management,3.58,7,2,Professional & Business Services,1,0.5,0.0,1
1,21,0,1,1,Data Analytics,3.94,7,0,Educational Services,1,1.0,0.4,1
1,22,1,0,0,Information Systems,3.63,7,2,Professional & Business Services,1,0.9,0.0,1
1,22,0,1,1,Marketing,3.55,3,1,Leisure & Hospitality,0,0.6,-0.8,1
1,22,0,1,1,Marketing,3.09,1,0,Retail Trade,1,0.6,-0.2,0
1,27,1,1,0,Accounting,3.92,3,2,Manufacturing,1,0.9,-0.6,1
1,21,1,1,0,Data Analytics,3.83,2,3,Manufacturing,0,1.0,-0.6,1
0,25,1,1,1,Business,3.45,1,2,Educational Services,1,0.5,0.4,1
1,28,1,0,1,Management,3.38,0,2,Educational Services,1,0.5,0.4,1
1,22,0,1,1,Economics,3.26,9,3,Healthcare & Social Assistance,0,0.6,1.0,1
1,22,1,1,1,Business Administration,4.04,9,0,Leisure & Hospitality,1,0.4,-0.8,1
0,23,1,1,0,Data Analytics,3.74,1,3,Retail Trade,0,1.0,-0.2,1
1,28,1,1,1,Finance,3.27,2,2,Information (Tech Sector),1,0.7,-0.5,1
1,25,0,0,1,Marketing,3.83,1,2,Leisure & Hospitality,1,0.6,-0.8,1
1,22,0,1,0,Accounting,3.9,3,2,Information (Tech Sector),1,0.9,-0.5,1
1,25,1,1,1,Information Systems,3.49,2,2,Construction,1,0.9,0.7,1
1,21,1,1,1,International Business,3.4,9,2,Government,0,0.3,-0.7,1
0,26,0,1,0,Information Systems,3.2,1,1,Educational Services,0,0.9,0.4,0
1,25,0,1,1,Information Systems,3.71,2,3,Healthcare & Social Assistance,1,0.9,1.0,1
1,23,1,1,0,Management,3.37,1,0,Educational Services,1,0.5,0.4,0
1,21,1,1,0,Data Analytics,3.36,10,1,Manufacturing,1,1.0,-0.6,1
1,21,1,1,1,Information Systems,3.5,9,0,Educational Services,1,0.9,0.4,1
1,26,1,1,1,Management,3.25,7,1,Manufacturing,1,0.5,-0.6,1
1,28,1,0,1,Economics,3.96,4,1,Financial Activities,0,0.6,0.5,1
1,22,0,0,1,Business,3.79,2,0,Professional & Business Services,1,0.5,0.0,0
1,25,1,1,1,Economics,3.52,2,1,Financial Activities,1,0.6,0.5,1
1,18,0,1,1,Data Analytics,3.24,4,1,Educational Services,1,1.0,0.4,1
1,22,1,1,0,International Business,3.26,8,0,Leisure & Hospitality,1,0.3,-0.8,1
0,24,0,1,1,Economics,3.25,3,1,Information (Tech Sector),0,0.6,-0.5,1
1,21,0,1,1,Management,3.13,3,3,Leisure & Hospitality,1,0.5,-0.8,0
0,21,1,1,1,Management,3.6,6,0,Transportation & Warehousing,1,0.5,0.8,0
1,22,1,0,0,Business Administration,3.31,2,1,Manufacturing,1,0.4,-0.6,0
1,25,0,0,1,Marketing,3.29,6,0,Construction,0,0.6,0.7,1
1,23,1,1,1,Finance,3.26,4,0,Transportation & Warehousing,1,0.7,0.8,1
1,17,1,1,0,Finance,3.8,0,2,Professional & Business Services,0,0.7,0.0,0
1,18,1,1,1,Data Analytics,3.27,4,1,Financial Activities,1,1.0,0.5,0
1,22,0,1,1,Marketing,3.88,9,1,Financial Activities,0,0.6,0.5,1
1,25,1,1,0,Business Administration,3.41,3,0,Leisure & Hospitality,0,0.4,-0.8,1
1,16,0,1,1,Accounting,3.13,3,2,Construction,1,0.9,0.7,0
0,23,1,0,0,Information Systems,3.64,1,2,Financial Activities,0,0.9,0.5,1
0,22,0,1,1,Economics,3.77,6,1,Information (Tech Sector),0,0.6,-0.5,1
1,28,1,1,1,Marketing,3.24,8,0,Retail Trade,1,0.6,-0.2,1
1,23,0,1,0,Information Systems,3.52,4,0,Healthcare & Social Assistance,1,0.9,1.0,1
1,25,1,1,1,Accounting,3.6,2,2,Financial Activities,0,0.9,0.5,1
1,24,0,1,1,International Business,3.53,10,0,Educational Services,0,0.3,0.4,1
1,18,0,0,0,Business Administration,3.36,7,1,Educational Services,0,0.4,0.4,1
1,26,1,1,0,Information Systems,3.76,6,0,Retail Trade,0,0.9,-0.2,1
1,25,1,1,0,Business Administration,3.42,3,1,Educational Services,0,0.4,0.4,1
0,26,1,1,1,Business Administration,3.32,2,0,Leisure & Hospitality,0,0.4,-0.8,0
1,36,1,1,1,Marketing,2.97,7,1,Retail Trade,1,0.6,-0.2,1
1,18,0,0,1,Management,2.97,5,0,Transportation & Warehousing,1,0.5,0.8,0
1,29,1,1,1,Business,3.56,5,1,Transportation & Warehousing,0,0.5,0.8,1
1,23,1,0,0,Data Analytics,3.48,1,2,Professional & Business Services,1,1.0,0.0,0
1,25,0,1,1,Finance,3.77,5,1,Healthcare & Social Assistance,1,0.7,1.0,1
0,24,1,1,1,Business Administration,3.84,8,2,Financial Activities,0,0.4,0.5,1
1,23,1,1,1,Marketing,3.43,9,2,Government,1,0.6,-0.7,1
0,22,1,1,1,Marketing,3.78,1,2,Retail Trade,1,0.6,-0.2,0
1,25,0,1,0,Information Systems,3.33,6,3,Government,1,0.9,-0.7,1
1,19,0,0,1,Information Systems,3.46,6,1,Educational Services,0,0.9,0.4,0
1,26,0,1,1,Economics,3.45,9,1,Retail Trade,0,0.6,-0.2,1
1,23,1,1,0,Business Administration,3.97,8,2,Healthcare & Social Assistance,1,0.4,1.0,1
0,21,0,1,1,Business,3.12,10,2,Financial Activities,1,0.5,0.5,1
0,23,1,1,1,Data Analytics,3.52,10,2,Professional & Business Services,1,1.0,0.0,1
1,28,1,1,1,Data Analytics,3.29,2,0,Information (Tech Sector),1,1.0,-0.5,1
1,22,1,1,1,International Business,3.41,7,2,Transportation & Warehousing,1,0.3,0.8,1
1,25,1,1,1,International Business,3.4,5,3,Manufacturing,1,0.3,-0.6,1
0,22,1,1,0,Economics,3.52,2,1,Manufacturing,1,0.6,-0.6,0
1,26,1,1,1,Finance,3.9,2,3,Transportation & Warehousing,1,0.7,0.8,1
1,26,1,1,0,International Business,4.07,1,1,Educational Services,1,0.3,0.4,0
1,30,1,1,0,Accounting,3.7,8,0,Professional & Business Services,0,0.9,0.0,1
1,23,0,1,1,Economics,3.21,3,1,Professional & Business Services,0,0.6,0.0,1
1,26,1,0,1,Data Analytics,3.45,9,1,Information (Tech Sector),0,1.0,-0.5,1
1,24,0,1,1,Data Analytics,3.58,6,2,Educational Services,0,1.0,0.4,1
0,28,1,1,1,Business,3.38,7,2,Transportation & Warehousing,1,0.5,0.8,1
1,22,0,1,0,Marketing,3.42,3,2,Information (Tech Sector),0,0.6,-0.5,1
1,26,1,1,1,Accounting,3.48,5,0,Leisure & Hospitality,1,0.9,-0.8,1
0,23,1,0,1,Finance,3.73,4,1,Government,0,0.7,-0.7,0
1,24,1,1,1,Information Systems,3.66,2,1,Manufacturing,0,0.9,-0.6,0
0,24,0,0,1,Economics,3.32,8,3,Construction,0,0.6,0.7,1
1,25,0,0,1,International Business,3.68,6,1,Manufacturing,0,0.3,-0.6,1
1,24,1,1,1,Management,4.02,0,3,Educational Services,0,0.5,0.4,0
0,25,1,1,1,Business,3.05,8,1,Healthcare & Social Assistance,0,0.5,1.0,1
1,29,0,1,1,Data Analytics,3.37,1,0,Manufacturing,1,1.0,-0.6,1
1,27,0,1,1,Management,3.35,4,1,Retail Trade,0,0.5,-0.2,1
1,27,1,1,1,Economics,3.52,6,1,Professional & Business Services,1,0.6,0.0,1
1,23,1,1,1,Business Administration,2.95,0,3,Manufacturing,0,0.4,-0.6,0
1,21,1,1,1,Finance,3.91,7,2,Retail Trade,1,0.7,-0.2,1
1,27,0,1,1,Business Administration,3.51,7,3,Government,1,0.4,-0.7,1
0,27,1,1,1,Economics,3.59,7,3,Manufacturing,0,0.6,-0.6,1
1,28,0,0,0,Business Administration,3.55,2,2,Leisure & Hospitality,1,0.4,-0.8,0
1,22,1,1,1,Finance,3.35,3,2,Manufacturing,0,0.7,-0.6,1
1,23,1,0,1,Marketing,3.71,2,2,Manufacturing,1,0.6,-0.6,1
1,19,1,1,0,Economics,3.5,10,2,Educational Services,0,0.6,0.4,1
1,23,0,1,0,Management,2.87,1,1,Construction,0,0.5,0.7,0
0,27,0,1,1,Business Administration,3.47,4,1,Leisure & Hospitality,0,0.4,-0.8,1
1,23,1,1,1,Finance,3.42,9,2,Manufacturing,1,0.7,-0.6,1
1,26,0,1,1,International Business,3.71,8,0,Manufacturing,1,0.3,-0.6,1
1,23,1,1,1,Information Systems,4.31,8,1,Manufacturing,0,0.9,-0.6,1
1,25,1,0,0,Finance,3.61,10,3,Retail Trade,1,0.7,-0.2,1
1,21,1,1,1,Business,4.14,4,1,Government,1,0.5,-0.7,1
1,24,1,1,1,Information Systems,3.29,3,2,Healthcare & Social Assistance,0,0.9,1.0,1
1,15,1,0,1,International Business,3.31,0,1,Healthcare & Social Assistance,1,0.3,1.0,0
1,23,0,1,1,Accounting,3.43,2,2,Healthcare & Social Assistance,1,0.9,1.0,1
1,19,1,1,1,Management,3.63,6,1,Transportation & Warehousing,1,0.5,0.8,1
1,28,0,1,0,Data Analytics,3.31,2,3,Healthcare & Social Assistance,1,1.0,1.0,1
1,26,1,0,1,International Business,3.02,7,3,Manufacturing,0,0.3,-0.6,1
1,25,0,1,1,Marketing,3.51,0,3,Retail Trade,1,0.6,-0.2,1
1,29,1,1,1,Information Systems,3.16,3,0,Manufacturing,0,0.9,-0.6,0
1,21,1,1,1,Marketing,3.83,7,1,Manufacturing,1,0.6,-0.6,0
1,29,1,0,1,Information Systems,3.69,3,3,Financial Activities,1,0.9,0.5,1
1,27,1,1,0,Business,3.27,7,2,Professional & Business Services,1,0.5,0.0,1
1,23,0,0,1,Accounting,3.64,10,3,Educational Services,1,0.9,0.4,1
1,27,1,1,0,Data Analytics,3.34,8,2,Financial Activities,0,1.0,0.5,1
1,21,0,0,1,Business,3.48,3,1,Government,0,0.5,-0.7,0
1,22,1,1,1,International Business,3.49,9,0,Transportation & Warehousing,1,0.3,0.8,1
0,22,1,1,1,Marketing,3.4,1,3,Government,0,0.6,-0.7,0
1,22,1,0,1,Information Systems,3.75,7,2,Healthcare & Social Assistance,1,0.9,1.0,1
1,21,0,1,0,International Business,3.16,0,0,Manufacturing,1,0.3,-0.6,0
1,28,0,1,1,Finance,3.66,2,1,Leisure & Hospitality,1,0.7,-0.8,0
1,23,1,1,1,Accounting,3.59,10,2,Construction,0,0.9,0.7,1
1,25,1,1,1,Management,3.08,4,2,Construction,1,0.5,0.7,1
0,22,1,1,0,Finance,3.26,8,0,Financial Activities,0,0.7,0.5,1
1,19,0,1,1,Marketing,3.17,4,1,Educational Services,1,0.6,0.4,0
1,25,0,1,1,Accounting,3.39,8,1,Transportation & Warehousing,1,0.9,0.8,0
1,18,1,1,1,Accounting,3.51,10,1,Retail Trade,1,0.9,-0.2,1
0,24,1,1,1,International Business,3.22,4,3,Educational Services,0,0.3,0.4,1
1,20,1,1,1,Finance,3.79,6,2,Professional & Business Services,0,0.7,0.0,1
1,30,0,1,0,International Business,3.82,6,2,Manufacturing,1,0.3,-0.6,1
1,27,1,1,1,International Business,3.87,9,2,Information (Tech Sector),0,0.3,-0.5,1
1,24,0,1,1,International Business,2.68,3,1,Transportation & Warehousing,1,0.3,0.8,1
0,28,1,0,1,Marketing,4.08,6,2,Manufacturing,0,0.6,-0.6,1
0,21,0,1,1,Information Systems,3.55,3,3,Leisure & Hospitality,0,0.9,-0.8,1
1,26,0,0,1,Information Systems,3.51,2,2,Government,0,0.9,-0.7,1
0,25,0,0,0,Marketing,3.47,1,1,Retail Trade,0,0.6,-0.2,1
1,25,0,0,0,Data Analytics,3.1,6,2,Construction,1,1.0,0.7,0
0,28,0,1,0,Management,3.61,9,3,Transportation & Warehousing,0,0.5,0.8,1
1,26,1,0,0,Business,3.98,4,0,Transportation & Warehousing,1,0.5,0.8,0
1,25,1,0,1,Management,3.55,6,1,Government,1,0.5,-0.7,1
1,19,1,1,1,Marketing,3.17,6,3,Leisure & Hospitality,1,0.6,-0.8,1
1,21,0,1,1,Business Administration,3.04,4,3,Manufacturing,1,0.4,-0.6,1
1,24,1,1,1,Business,3.41,9,1,Financial Activities,1,0.5,0.5,1
1,24,0,1,1,Data Analytics,3.28,4,1,Retail Trade,1,1.0,-0.2,1
1,21,0,1,1,Economics,3.71,1,1,Government,1,0.6,-0.7,0
1,31,1,1,1,Business,3.91,1,1,Government,1,0.5,-0.7,1
1,29,1,1,0,Accounting,3.64,9,3,Government,0,0.9,-0.7,1
1,26,1,1,1,Marketing,3.47,10,0,Transportation & Warehousing,1,0.6,0.8,1
0,24,1,1,0,Economics,3.46,3,1,Transportation & Warehousing,0,0.6,0.8,0
1,23,1,1,1,Management,3.52,1,3,Transportation & Warehousing,1,0.5,0.8,0
1,21,1,0,1,Economics,3.15,5,1,Transportation & Warehousing,1,0.6,0.8,1
1,24,0,1,1,Marketing,3.68,7,2,Retail Trade,1,0.6,-0.2,1
0,25,0,1,1,Management,3.18,6,1,Leisure & Hospitality,1,0.5,-0.8,1
1,20,1,1,1,Marketing,3.83,10,2,Information (Tech Sector),0,0.6,-0.5,1
1,25,1,1,1,Finance,3.39,8,3,Retail Trade,0,0.7,-0.2,1
1,24,1,1,1,Business Administration,3.75,9,1,Leisure & Hospitality,1,0.4,-0.8,1
0,18,0,0,1,Data Analytics,3.06,5,3,Manufacturing,1,1.0,-0.6,1
1,21,0,1,1,Data Analytics,3.75,3,3,Professional & Business Services,0,1.0,0.0,1
1,23,1,0,1,Accounting,3.91,7,3,Manufacturing,1,0.9,-0.6,1
1,30,1,1,1,Business Administration,3.12,4,1,Leisure & Hospitality,1,0.4,-0.8,1
0,26,0,1,1,Business Administration,3.47,3,1,Government,0,0.4,-0.7,0
1,20,0,1,1,Accounting,3.6,2,1,Information (Tech Sector),1,0.9,-0.5,0
1,25,1,0,1,Management,3.62,5,1,Construction,0,0.5,0.7,1
0,19,0,1,1,Accounting,3.4,6,1,Financial Activities,0,0.9,0.5,0
1,27,1,1,1,Management,3.35,6,1,Educational Services,1,0.5,0.4,1
1,23,1,0,0,Accounting,3.58,1,2,Transportation & Warehousing,1,0.9,0.8,0
1,24,0,1,1,Business,3.61,6,2,Financial Activities,1,0.5,0.5,1
1,28,0,1,1,Business,3.31,2,3,Healthcare & Social Assistance,1,0.5,1.0,1
1,20,1,0,1,Finance,3.25,7,2,Construction,0,0.7,0.7,1
1,20,0,1,1,Information Systems,3.86,4,1,Construction,0,0.9,0.7,0
1,22,1,1,1,Accounting,3.53,8,2,Manufacturing,1,0.9,-0.6,1
1,27,0,1,1,Business Administration,2.82,8,2,Transportation & Warehousing,1,0.4,0.8,1
0,19,1,1,1,Business,3.87,7,1,Professional & Business Services,1,0.5,0.0,1
1,16,0,1,1,International Business,3.32,7,0,Leisure & Hospitality,1,0.3,-0.8,0
0,23,0,1,1,Management,3.52,6,3,Transportation & Warehousing,0,0.5,0.8,1
1,26,1,1,1,Business,3.61,1,0,Healthcare & Social Assistance,0,0.5,1.0,1
0,28,0,1,1,Business,3.05,7,3,Healthcare & Social Assistance,1,0.5,1.0,1
1,23,0,0,1,Marketing,3.41,5,3,Leisure & Hospitality,1,0.6,-0.8,1
1,23,0,0,1,Management,3.9,5,1,Construction,0,0.5,0.7,1
1,27,1,1,0,Data Analytics,3.83,4,2,Transportation & Warehousing,1,1.0,0.8,1
0,18,0,1,0,Economics,3.41,9,1,Healthcare & Social Assistance,0,0.6,1.0,1
1,23,0,0,1,Management,3.71,2,3,Leisure & Hospitality,1,0.5,-0.8,1
1,25,1,1,1,Finance,3.75,3,2,Educational Services,0,0.7,0.4,1
1,25,0,1,1,Marketing,3.74,10,0,Educational Services,0,0.6,0.4,1
1,22,1,0,1,Management,3.16,8,2,Retail Trade,0,0.5,-0.2,1
1,24,1,0,0,Management,3.99,0,2,Transportation & Warehousing,0,0.5,0.8,0
1,17,1,1,0,Information Systems,3.36,9,0,Information (Tech Sector),0,0.9,-0.5,1
1,22,1,1,1,Marketing,3.53,2,3,Leisure & Hospitality,0,0.6,-0.8,1
1,25,0,1,1,Management,3.39,7,1,Construction,0,0.5,0.7,1
1,21,1,1,1,Economics,3.57,6,2,Professional & Business Services,0,0.6,0.0,1
1,24,0,1,1,Economics,3.24,5,1,Healthcare & Social Assistance,0,0.6,1.0,1
1,25,1,1,0,International Business,3.43,7,2,Government,1,0.3,-0.7,1
1,23,1,1,0,Marketing,3.55,2,2,Transportation & Warehousing,1,0.6,0.8,1
1,25,1,0,1,Data Analytics,3.87,2,2,Healthcare & Social Assistance,0,1.0,1.0,1
1,21,1,0,1,Management,3.83,7,2,Retail Trade,1,0.5,-0.2,1
1,23,0,1,1,Information Systems,3.85,3,2,Leisure & Hospitality,0,0.9,-0.8,1
1,26,0,0,1,Information Systems,3.76,10,1,Construction,1,0.9,0.7,1
1,24,0,0,0,Business Administration,4.05,5,1,Healthcare & Social Assistance,1,0.4,1.0,1
1,22,1,1,1,Data Analytics,3.41,1,0,Government,0,1.0,-0.7,0
1,25,1,1,1,Information Systems,3.45,7,0,Professional & Business Services,0,0.9,0.0,1
1,26,1,1,1,Economics,3.44,3,0,Leisure & Hospitality,1,0.6,-0.8,0
1,18,1,1,0,Business Administration,3.48,1,3,Leisure & Hospitality,0,0.4,-0.8,0
1,27,1,1,1,Accounting,3.07,4,3,Information (Tech Sector),0,0.9,-0.5,1
1,23,0,1,0,Information Systems,3.58,10,0,Retail Trade,1,0.9,-0.2,1
1,25,1,1,0,Finance,3.65,4,1,Leisure & Hospitality,1,0.7,-0.8,1
1,28,0,1,0,Marketing,3.42,3,0,Construction,1,0.6,0.7,1
1,20,1,0,1,Information Systems,2.97,4,3,Leisure & Hospitality,1,0.9,-0.8,1
0,22,1,1,1,Business,3.51,0,1,Financial Activities,1,0.5,0.5,0
1,23,0,1,1,Data Analytics,3.11,1,2,Information (Tech Sector),1,1.0,-0.5,1
1,22,1,1,1,Business,3.63,8,2,Retail Trade,1,0.5,-0.2,1
1,29,0,1,1,International Business,3.54,10,2,Transportation & Warehousing,0,0.3,0.8,1
1,21,0,0,1,Information Systems,3.57,2,1,Manufacturing,1,0.9,-0.6,0
1,22,1,1,1,Accounting,3.18,5,0,Transportation & Warehousing,0,0.9,0.8,1
1,25,0,1,0,Business,3.88,10,0,Educational Services,1,0.5,0.4,1
1,20,1,0,1,Business,3.55,2,1,Information (Tech Sector),0,0.5,-0.5,0
1,23,1,1,1,Data Analytics,3.23,2,3,Leisure & Hospitality,0,1.0,-0.8,0
1,25,0,1,0,Business Administration,3.67,9,1,Retail Trade,1,0.4,-0.2,1
1,23,1,1,0,Accounting,3.53,7,1,Transportation & Warehousing,0,0.9,0.8,1
1,24,0,0,0,Business,4.05,2,3,Transportation & Warehousing,0,0.5,0.8,1
1,22,0,1,1,Management,3.33,4,0,Educational Services,0,0.5,0.4,1
0,19,0,1,0,Accounting,3.13,1,0,Transportation & Warehousing,0,0.9,0.8,0
1,25,1,1,1,Management,3.59,4,3,Information (Tech Sector),1,0.5,-0.5,1
1,29,1,1,1,Information Systems,3.8,8,2,Transportation & Warehousing,1,0.9,0.8,1
1,24,0,0,1,Business,4.2,6,1,Construction,1,0.5,0.7,1
1,25,1,1,1,Business,4.53,6,2,Educational Services,1,0.5,0.4,1
0,26,1,1,1,Economics,3.03,3,2,Retail Trade,1,0.6,-0.2,1
1,20,1,1,1,Economics,3.46,2,0,Retail Trade,0,0.6,-0.2,0
0,29,1,0,1,Data Analytics,3.13,0,2,Transportation & Warehousing,1,1.0,0.8,1
1,25,1,1,1,Marketing,3.43,8,2,Information (Tech Sector),0,0.6,-0.5,1
0,29,0,0,1,Marketing,4.24,6,3,Financial Activities,1,0.6,0.5,1
1,22,0,0,0,Business Administration,3.25,2,3,Information (Tech Sector),1,0.4,-0.5,0
1,29,1,1,1,Data Analytics,3.49,4,1,Professional & Business Services,1,1.0,0.0,1
1,26,1,1,1,Marketing,3.33,8,2,Healthcare & Social Assistance,1,0.6,1.0,1
1,26,1,1,1,Data Analytics,3.2,5,0,Construction,0,1.0,0.7,1
1,25,0,0,0,Business,4.04,3,0,Professional & Business Services,0,0.5,0.0,1
1,23,1,1,0,Economics,3.04,3,1,Healthcare & Social Assistance,1,0.6,1.0,0
1,28,0,1,1,Economics,3.48,2,2,Manufacturing,0,0.6,-0.6,1
1,24,1,0,1,Economics,3.53,8,2,Government,0,0.6,-0.7,1
1,18,0,1,1,Marketing,3.49,6,1,Healthcare & Social Assistance,1,0.6,1.0,0
1,21,1,1,0,Accounting,3.41,7,2,Government,0,0.9,-0.7,1
1,23,0,1,0,Finance,3.98,9,2,Educational Services,0,0.7,0.4,1
1,25,1,1,0,Business,2.87,10,2,Financial Activities,1,0.5,0.5,1
1,24,0,0,1,Information Systems,3.63,2,0,Transportation & Warehousing,0,0.9,0.8,0
1,28,1,1,1,Data Analytics,3.64,2,2,Healthcare & Social Assistance,1,1.0,1.0,1
1,18,0,1,0,Economics,3.59,5,3,Information (Tech Sector),1,0.6,-0.5,1
1,24,0,0,1,Economics,3.25,0,0,Construction,1,0.6,0.7,0
1,19,1,1,1,Economics,3.86,8,1,Manufacturing,0,0.6,-0.6,1
1,26,0,0,1,Business,3.85,9,3,Retail Trade,0,0.5,-0.2,1
1,24,1,0,0,Economics,3.24,7,2,Professional & Business Services,1,0.6,0.0,1
1,25,1,1,1,Business Administration,3.14,3,2,Transportation & Warehousing,1,0.4,0.8,1
1,21,1,1,1,Data Analytics,3.08,1,1,Professional & Business Services,1,1.0,0.0,0
1,28,1,1,1,Business,3.57,4,2,Professional & Business Services,0,0.5,0.0,0
0,27,0,1,0,Data Analytics,3.51,8,1,Leisure & Hospitality,1,1.0,-0.8,1
1,26,0,1,1,Management,3.39,3,0,Professional & Business Services,0,0.5,0.0,0
1,24,1,1,1,International Business,4.12,0,1,Professional & Business Services,0,0.3,0.0,0
1,26,1,1,1,Business Administration,3.36,3,0,Financial Activities,0,0.4,0.5,1
1,22,0,0,0,Accounting,3.56,10,2,Leisure & Hospitality,1,0.9,-0.8,1
1,27,0,1,0,Accounting,3.44,7,3,Leisure & Hospitality,1,0.9,-0.8,1
0,29,1,1,0,Finance,4.09,9,1,Construction,1,0.7,0.7,1
1,27,0,1,1,Business Administration,2.9,8,2,Healthcare & Social Assistance,0,0.4,1.0,1
1,22,1,0,0,Data Analytics,3.41,5,1,Healthcare & Social Assistance,0,1.0,1.0,1
0,25,1,1,1,Accounting,3.68,1,0,Financial Activities,1,0.9,0.5,1
1,20,0,0,1,International Business,3.43,3,3,Construction,1,0.3,0.7,1
1,26,1,1,1,Accounting,3.11,6,0,Leisure & Hospitality,0,0.9,-0.8,1
1,25,1,1,1,Economics,3.55,9,0,Government,1,0.6,-0.7,1
1,18,1,1,0,Finance,3.01,3,1,Retail Trade,1,0.7,-0.2,0
1,21,0,1,1,Business,3.7,1,2,Construction,0,0.5,0.7,1
0,23,0,1,1,Information Systems,3.38,6,1,Manufacturing,1,0.9,-0.6,1
1,23,1,1,1,Information Systems,3.33,2,1,Construction,0,0.9,0.7,1
1,20,1,1,1,Accounting,3.81,6,2,Leisure & Hospitality,0,0.9,-0.8,0
1,25,1,0,1,Data Analytics,3.2,3,1,Government,0,1.0,-0.7,1
1,25,1,1,1,Data Analytics,3.04,2,1,Transportation & Warehousing,1,1.0,0.8,1
1,23,1,0,1,Economics,3.23,4,1,Leisure & Hospitality,1,0.6,-0.8,1
1,22,0,1,1,Accounting,4.11,6,1,Educational Services,1,0.9,0.4,1
1,27,1,1,1,Accounting,3.2,5,2,Educational Services,1,0.9,0.4,1
1,29,1,1,0,Information Systems,3.61,2,2,Retail Trade,0,0.9,-0.2,1
1,23,1,1,1,Management,3.75,9,2,Leisure & Hospitality,0,0.5,-0.8,1
1,22,1,1,0,Accounting,3.22,1,1,Information (Tech Sector),1,0.9,-0.5,0
1,25,0,1,0,Business,3.22,0,1,Educational Services,0,0.5,0.4,0
1,23,1,1,0,Finance,3.55,6,0,Professional & Business Services,0,0.7,0.0,1
1,24,1,1,1,Finance,3.57,1,1,Transportation & Warehousing,1,0.7,0.8,0
0,26,1,1,1,Business,3.9,5,0,Professional & Business Services,1,0.5,0.0,0
1,18,1,0,0,Management,3.27,10,1,Manufacturing,1,0.5,-0.6,1
1,28,1,1,1,Data Analytics,3.39,7,0,Retail Trade,0,1.0,-0.2,1
1,24,1,1,1,Information Systems,4.35,6,2,Manufacturing,1,0.9,-0.6,1
1,23,1,1,1,Finance,2.96,6,1,Manufacturing,0,0.7,-0.6,1
1,24,1,1,1,Business Administration,2.9,2,0,Educational Services,1,0.4,0.4,1
1,24,1,1,0,International Business,3.09,4,1,Leisure & Hospitality,0,0.3,-0.8,1
1,19,1,1,1,Information Systems,3.83,3,1,Healthcare & Social Assistance,1,0.9,1.0,1
1,28,0,1,1,Management,3.37,10,2,Educational Services,0,0.5,0.4,1
1,24,1,1,1,Business Administration,3.37,2,1,Construction,0,0.4,0.7,0
1,25,1,1,1,Accounting,3.21,5,0,Healthcare & Social Assistance,1,0.9,1.0,1
0,27,1,1,1,Business,3.78,9,1,Leisure & Hospitality,0,0.5,-0.8,1
1,21,1,1,1,Accounting,3.09,8,1,Manufacturing,0,0.9,-0.6,0
1,25,0,0,1,Economics,3.33,10,2,Government,0,0.6,-0.7,1
1,23,1,1,1,Marketing,3.22,6,3,Financial Activities,1,0.6,0.5,1
1,27,0,1,0,Business,2.7,3,0,Retail Trade,1,0.5,-0.2,0
1,18,1,0,1,Business Administration,3.36,8,2,Leisure & Hospitality,0,0.4,-0.8,1
1,24,1,0,1,International Business,3.48,3,1,Government,0,0.3,-0.7,1
0,22,0,1,1,Marketing,3.27,2,0,Transportation & Warehousing,1,0.6,0.8,1
1,25,1,1,1,Economics,3.42,7,0,Manufacturing,0,0.6,-0.6,1
1,25,1,0,0,Data Analytics,3.43,6,3,Professional & Business Services,1,1.0,0.0,1
1,22,1,1,0,Economics,3.46,9,1,Construction,0,0.6,0.7,1
1,22,0,0,1,Marketing,3.18,10,3,Government,1,0.6,-0.7,1
1,24,1,1,1,Finance,3.17,9,1,Financial Activities,1,0.7,0.5,1
1,21,0,1,1,Information Systems,3.51,1,1,Leisure & Hospitality,1,0.9,-0.8,0
1,27,1,1,1,Management,3.06,7,2,Professional & Business Services,1,0.5,0.0,1
0,23,0,1,1,Accounting,3.44,8,3,Educational Services,1,0.9,0.4,1
1,15,1,0,0,Data Analytics,3.99,10,2,Financial Activities,1,1.0,0.5,1
1,23,0,0,1,Management,3.49,4,2,Transportation & Warehousing,1,0.5,0.8,1
1,21,1,1,0,Economics,2.95,2,1,Financial Activities,1,0.6,0.5,0
1,19,0,1,1,International Business,3.55,9,0,Financial Activities,0,0.3,0.5,1
1,20,1,0,1,Accounting,3.75,3,1,Transportation & Warehousing,1,0.9,0.8,0
